video_id,true_label,pred_label
83052,Doing other things,Zooming In With Full Hand
57390,No gesture,Swiping Up
5728,Pushing Two Fingers Away,Pulling Two Fingers In
83072,Pulling Hand In,Pushing Hand Away
38245,Zooming In With Full Hand,Pulling Two Fingers In
108114,Pulling Two Fingers In,No gesture
51276,Zooming In With Two Fingers,Zooming Out With Two Fingers
49244,Swiping Up,Swiping Left
100006,Swiping Down,Swiping Left
137618,Stop Sign,Pushing Hand Away
33358,Pushing Two Fingers Away,Doing other things
3037,Sliding Two Fingers Right,Turning Hand Clockwise
103490,Swiping Right,Doing other things
73132,No gesture,Doing other things
137041,Zooming Out With Full Hand,Pushing Two Fingers Away
113210,Rolling Hand Backward,Rolling Hand Forward
112206,Sliding Two Fingers Right,Swiping Down
4252,Turning Hand Counterclockwise,Pulling Hand In
134969,Zooming In With Full Hand,Zooming Out With Full Hand
107707,Sliding Two Fingers Right,Sliding Two Fingers Left
57652,Sliding Two Fingers Down,No gesture
22075,Sliding Two Fingers Down,Swiping Down
95303,Pushing Two Fingers Away,Pushing Hand Away
117432,Zooming Out With Two Fingers,Zooming In With Two Fingers
107374,Sliding Two Fingers Right,No gesture
44531,Rolling Hand Forward,Doing other things
139997,Pulling Hand In,Swiping Right
80455,Swiping Left,Swiping Right
135122,Rolling Hand Backward,Rolling Hand Forward
133259,Sliding Two Fingers Left,Swiping Left
132486,Zooming In With Full Hand,Doing other things
29596,Sliding Two Fingers Right,Rolling Hand Backward
80466,Turning Hand Clockwise,Pushing Hand Away
17799,Zooming In With Full Hand,Zooming Out With Full Hand
62294,Pulling Two Fingers In,Rolling Hand Backward
59335,Thumb Down,Sliding Two Fingers Right
27007,Swiping Up,No gesture
71900,Pushing Hand Away,Stop Sign
102243,Sliding Two Fingers Up,Sliding Two Fingers Down
100353,Zooming Out With Two Fingers,Doing other things
52883,Pushing Two Fingers Away,No gesture
19339,Sliding Two Fingers Up,Sliding Two Fingers Down
128231,Sliding Two Fingers Up,Sliding Two Fingers Down
91357,Swiping Up,Swiping Down
47339,Stop Sign,Pushing Hand Away
124601,Swiping Up,Turning Hand Counterclockwise
143213,Shaking Hand,Swiping Down
30018,No gesture,Doing other things
128443,Pushing Hand Away,Stop Sign
47505,Shaking Hand,Swiping Right
98110,Rolling Hand Forward,Rolling Hand Backward
116358,Rolling Hand Backward,No gesture
48981,Rolling Hand Backward,Rolling Hand Forward
133060,Rolling Hand Forward,Rolling Hand Backward
15250,Thumb Up,Sliding Two Fingers Left
147935,Pulling Hand In,Doing other things
11327,Sliding Two Fingers Right,Pushing Two Fingers Away
145881,Zooming In With Full Hand,Zooming Out With Full Hand
67003,Rolling Hand Backward,Rolling Hand Forward
50647,Sliding Two Fingers Left,Thumb Up
3561,Rolling Hand Forward,Rolling Hand Backward
46184,Sliding Two Fingers Left,Swiping Left
17734,Rolling Hand Forward,Doing other things
31182,Swiping Left,Doing other things
143080,Rolling Hand Backward,Doing other things
78520,Swiping Right,No gesture
55962,Sliding Two Fingers Left,Swiping Right
140978,No gesture,Doing other things
86156,Stop Sign,Shaking Hand
23808,Swiping Right,Doing other things
47749,Swiping Left,Swiping Up
78117,Sliding Two Fingers Down,Swiping Down
47472,Sliding Two Fingers Down,Swiping Down
130927,No gesture,Swiping Down
114624,Shaking Hand,Turning Hand Counterclockwise
17505,Thumb Up,Turning Hand Clockwise
132752,Swiping Right,Swiping Left
42849,Zooming Out With Full Hand,Shaking Hand
71836,Swiping Up,Turning Hand Counterclockwise
124553,Doing other things,No gesture
61307,Swiping Down,Doing other things
112304,Sliding Two Fingers Down,Sliding Two Fingers Up
60546,Zooming Out With Two Fingers,Doing other things
135407,Swiping Left,Thumb Up
72395,Thumb Up,Doing other things
58803,Pulling Hand In,Pulling Two Fingers In
73488,Rolling Hand Backward,Swiping Down
19123,Zooming Out With Full Hand,Zooming In With Full Hand
32392,Sliding Two Fingers Down,Swiping Down
78886,Drumming Fingers,Sliding Two Fingers Right
42771,Zooming Out With Full Hand,Pushing Hand Away
77810,Zooming In With Two Fingers,Zooming Out With Two Fingers
10048,Stop Sign,Swiping Down
191,Zooming Out With Full Hand,Zooming In With Full Hand
146650,Turning Hand Counterclockwise,Turning Hand Clockwise
25445,No gesture,Pulling Hand In
2462,Swiping Left,Sliding Two Fingers Right
130615,Pulling Hand In,Pushing Hand Away
135721,Pulling Hand In,Doing other things
47145,Turning Hand Counterclockwise,Drumming Fingers
142166,Swiping Down,Drumming Fingers
35230,Sliding Two Fingers Up,Zooming Out With Full Hand
116783,Doing other things,Swiping Right
144628,Pushing Hand Away,Doing other things
83539,Rolling Hand Forward,Rolling Hand Backward
51585,Pushing Two Fingers Away,Pulling Two Fingers In
129135,Stop Sign,Pushing Hand Away
95381,Stop Sign,Pushing Hand Away
87169,Sliding Two Fingers Up,Doing other things
128559,Swiping Down,Thumb Down
32354,Swiping Right,No gesture
97684,Turning Hand Clockwise,Zooming Out With Full Hand
115533,Sliding Two Fingers Right,Rolling Hand Backward
32821,Sliding Two Fingers Left,Swiping Right
99793,Pulling Hand In,Swiping Up
58223,Doing other things,Drumming Fingers
134954,Swiping Right,Swiping Left
67880,Rolling Hand Forward,Rolling Hand Backward
38534,Doing other things,Swiping Left
140060,Zooming In With Full Hand,Zooming Out With Full Hand
62195,Stop Sign,Swiping Down
56305,Zooming In With Full Hand,Shaking Hand
122832,Rolling Hand Forward,Rolling Hand Backward
450,Rolling Hand Forward,Rolling Hand Backward
127639,Zooming Out With Two Fingers,Doing other things
47027,Pulling Hand In,Turning Hand Counterclockwise
58229,Sliding Two Fingers Right,Sliding Two Fingers Left
46747,Swiping Left,Turning Hand Clockwise
145785,Sliding Two Fingers Down,Doing other things
146439,Zooming Out With Two Fingers,Zooming In With Two Fingers
127170,Rolling Hand Backward,Rolling Hand Forward
26162,Sliding Two Fingers Down,Swiping Down
87087,Doing other things,Zooming In With Full Hand
109623,Pulling Two Fingers In,Doing other things
25301,Zooming Out With Two Fingers,Swiping Right
98428,Drumming Fingers,Shaking Hand
40554,Zooming Out With Two Fingers,Sliding Two Fingers Right
90725,Zooming In With Two Fingers,Zooming In With Full Hand
124279,No gesture,Shaking Hand
97406,Doing other things,Rolling Hand Backward
43541,Swiping Right,Sliding Two Fingers Left
143189,Zooming Out With Full Hand,Zooming In With Full Hand
109249,No gesture,Swiping Down
38136,Pulling Hand In,Pulling Two Fingers In
103317,Sliding Two Fingers Left,Swiping Left
37850,Swiping Up,Swiping Down
76585,Shaking Hand,Zooming In With Full Hand
130187,Zooming Out With Full Hand,Zooming In With Full Hand
93145,Sliding Two Fingers Left,Swiping Left
94103,No gesture,Swiping Right
61260,Rolling Hand Backward,Zooming Out With Full Hand
120695,Pulling Two Fingers In,Doing other things
6171,Doing other things,Rolling Hand Forward
25607,Turning Hand Clockwise,Turning Hand Counterclockwise
110915,Swiping Down,No gesture
32777,Rolling Hand Backward,Rolling Hand Forward
23262,Sliding Two Fingers Up,Sliding Two Fingers Down
32305,Rolling Hand Backward,Rolling Hand Forward
125043,Sliding Two Fingers Right,Turning Hand Counterclockwise
50512,No gesture,Doing other things
138364,Sliding Two Fingers Up,Pushing Two Fingers Away
52298,Zooming In With Two Fingers,Doing other things
132035,Pulling Two Fingers In,Pulling Hand In
85390,Zooming Out With Two Fingers,Sliding Two Fingers Up
10575,Zooming Out With Full Hand,Swiping Down
121194,Turning Hand Clockwise,Turning Hand Counterclockwise
52108,Stop Sign,Pushing Hand Away
43905,Pulling Hand In,No gesture
40379,Zooming Out With Full Hand,Zooming In With Full Hand
62933,Pulling Hand In,Sliding Two Fingers Down
134757,Turning Hand Counterclockwise,Shaking Hand
53957,Sliding Two Fingers Right,Sliding Two Fingers Left
124333,Pulling Hand In,Pulling Two Fingers In
115435,Sliding Two Fingers Up,Thumb Down
112133,Sliding Two Fingers Left,Swiping Right
62376,Swiping Down,No gesture
101991,Rolling Hand Backward,Rolling Hand Forward
24227,Stop Sign,Pushing Hand Away
38359,Drumming Fingers,Rolling Hand Forward
67822,Sliding Two Fingers Down,Swiping Down
122586,Turning Hand Clockwise,Turning Hand Counterclockwise
101584,Sliding Two Fingers Left,Swiping Right
72537,Doing other things,No gesture
59987,Rolling Hand Backward,Rolling Hand Forward
106274,Zooming In With Two Fingers,Turning Hand Counterclockwise
141358,Stop Sign,Zooming Out With Full Hand
136829,Swiping Left,Zooming Out With Full Hand
66625,Shaking Hand,No gesture
19080,Pulling Hand In,Stop Sign
16539,Zooming In With Full Hand,Shaking Hand
78238,Swiping Right,No gesture
23305,Pushing Hand Away,Stop Sign
33594,Turning Hand Counterclockwise,Shaking Hand
90836,Pushing Two Fingers Away,Pushing Hand Away
125269,Sliding Two Fingers Left,Swiping Left
19019,Sliding Two Fingers Up,Zooming Out With Two Fingers
43602,Turning Hand Clockwise,Turning Hand Counterclockwise
67061,Sliding Two Fingers Left,Sliding Two Fingers Right
148033,Pulling Hand In,Pulling Two Fingers In
90825,Stop Sign,Pushing Hand Away
143910,Thumb Down,Doing other things
106940,Sliding Two Fingers Up,Sliding Two Fingers Down
6054,Rolling Hand Backward,Rolling Hand Forward
109415,Turning Hand Counterclockwise,Turning Hand Clockwise
35103,Rolling Hand Forward,Doing other things
114351,Rolling Hand Backward,No gesture
100021,Sliding Two Fingers Up,Sliding Two Fingers Down
15627,Doing other things,Zooming Out With Two Fingers
102731,Sliding Two Fingers Up,Drumming Fingers
114532,Pulling Two Fingers In,Thumb Up
85230,Swiping Right,Rolling Hand Backward
37363,Swiping Right,Doing other things
146667,Pulling Hand In,Thumb Up
72579,Pulling Two Fingers In,Thumb Up
146541,Zooming In With Full Hand,Turning Hand Clockwise
84755,Zooming Out With Two Fingers,Zooming In With Two Fingers
18209,Pulling Two Fingers In,Doing other things
17924,No gesture,Swiping Up
87963,Doing other things,Thumb Up
81931,No gesture,Sliding Two Fingers Right
120051,Sliding Two Fingers Up,Zooming Out With Two Fingers
53511,Pulling Two Fingers In,Pulling Hand In
138595,Pulling Hand In,Swiping Up
51923,Swiping Left,Doing other things
71280,Swiping Right,Shaking Hand
116374,Zooming In With Two Fingers,Zooming Out With Two Fingers
16142,Swiping Right,Swiping Left
31103,Rolling Hand Backward,Rolling Hand Forward
24094,Zooming Out With Full Hand,Doing other things
101313,Pulling Hand In,Drumming Fingers
38644,Swiping Left,Swiping Right
143842,Sliding Two Fingers Down,No gesture
147874,Sliding Two Fingers Down,Drumming Fingers
73095,Rolling Hand Forward,Rolling Hand Backward
10767,Doing other things,Pulling Two Fingers In
135885,Swiping Up,Turning Hand Counterclockwise
119479,Sliding Two Fingers Up,Pushing Two Fingers Away
125545,Shaking Hand,Turning Hand Counterclockwise
103279,Turning Hand Clockwise,Shaking Hand
116920,No gesture,Doing other things
56643,Sliding Two Fingers Right,Sliding Two Fingers Left
16742,Pushing Hand Away,Zooming In With Full Hand
1231,Swiping Right,Swiping Left
63369,Sliding Two Fingers Down,Drumming Fingers
116645,Turning Hand Clockwise,Shaking Hand
117181,Zooming In With Two Fingers,Zooming Out With Two Fingers
35559,No gesture,Doing other things
64139,Sliding Two Fingers Right,Swiping Left
61725,Rolling Hand Forward,Rolling Hand Backward
140727,Sliding Two Fingers Up,Swiping Down
103244,Turning Hand Clockwise,Sliding Two Fingers Right
83463,Rolling Hand Forward,No gesture
27964,Rolling Hand Forward,Swiping Down
5711,Zooming Out With Full Hand,Shaking Hand
8100,Pulling Hand In,No gesture
140185,Swiping Right,Rolling Hand Forward
60557,Swiping Up,Swiping Right
109559,Sliding Two Fingers Right,Rolling Hand Backward
68024,Swiping Right,No gesture
32317,Zooming Out With Two Fingers,Zooming Out With Full Hand
139177,Sliding Two Fingers Left,Sliding Two Fingers Right
119163,Swiping Left,No gesture
60918,Swiping Right,No gesture
70870,Turning Hand Clockwise,Turning Hand Counterclockwise
108881,Turning Hand Counterclockwise,Thumb Up
135589,Sliding Two Fingers Up,Sliding Two Fingers Down
147818,Turning Hand Counterclockwise,Turning Hand Clockwise
60476,Doing other things,Swiping Right
129787,Sliding Two Fingers Up,Swiping Down
100075,Swiping Right,No gesture
98320,Thumb Up,Doing other things
69977,Doing other things,Thumb Up
58613,Pulling Two Fingers In,Pushing Hand Away
63554,Swiping Up,No gesture
328,Zooming Out With Two Fingers,Doing other things
130304,Sliding Two Fingers Up,Pushing Two Fingers Away
125898,Pulling Hand In,No gesture
26637,Sliding Two Fingers Left,Sliding Two Fingers Right
42810,Pushing Hand Away,Stop Sign
53349,Rolling Hand Forward,Rolling Hand Backward
136207,Zooming Out With Full Hand,Pulling Hand In
94280,Rolling Hand Forward,No gesture
138289,Sliding Two Fingers Right,Rolling Hand Backward
118943,Zooming Out With Full Hand,Turning Hand Clockwise
105459,Doing other things,Pushing Two Fingers Away
52315,Pushing Two Fingers Away,Turning Hand Clockwise
53987,Swiping Down,Drumming Fingers
112931,Sliding Two Fingers Right,Swiping Left
90971,Sliding Two Fingers Up,Sliding Two Fingers Down
140993,Zooming Out With Two Fingers,Zooming In With Two Fingers
23617,Swiping Right,Sliding Two Fingers Right
127425,Zooming In With Full Hand,Zooming Out With Full Hand
104884,Zooming In With Two Fingers,Zooming Out With Two Fingers
101808,Pulling Hand In,No gesture
34265,Sliding Two Fingers Up,No gesture
88010,Swiping Down,Stop Sign
119835,Swiping Up,Swiping Down
70616,Sliding Two Fingers Down,Pulling Two Fingers In
117305,Zooming In With Two Fingers,Zooming Out With Two Fingers
43574,Thumb Down,Swiping Down
75396,Turning Hand Clockwise,Turning Hand Counterclockwise
109757,No gesture,Pulling Hand In
76074,Zooming Out With Two Fingers,Zooming In With Two Fingers
74455,Sliding Two Fingers Left,Swiping Right
32102,Zooming In With Two Fingers,Zooming Out With Two Fingers
17635,Sliding Two Fingers Down,Swiping Up
59784,Doing other things,Turning Hand Counterclockwise
20955,Zooming Out With Two Fingers,Doing other things
53186,Sliding Two Fingers Up,Drumming Fingers
82276,Turning Hand Counterclockwise,Pulling Hand In
54982,Zooming In With Full Hand,Zooming Out With Full Hand
57205,Swiping Left,Swiping Right
110036,Turning Hand Clockwise,Turning Hand Counterclockwise
115335,Pulling Two Fingers In,Pulling Hand In
85458,Zooming In With Full Hand,Swiping Down
104443,Zooming In With Two Fingers,Doing other things
56149,Rolling Hand Forward,Rolling Hand Backward
70493,Rolling Hand Forward,Rolling Hand Backward
70195,Thumb Up,Doing other things
5295,Zooming Out With Two Fingers,Sliding Two Fingers Left
91805,Swiping Down,No gesture
108659,Sliding Two Fingers Down,Sliding Two Fingers Up
21657,Pulling Two Fingers In,Thumb Up
8446,Zooming Out With Full Hand,Zooming In With Full Hand
132876,Sliding Two Fingers Up,Zooming In With Two Fingers
37019,Sliding Two Fingers Down,Pushing Two Fingers Away
42194,Doing other things,Thumb Down
55292,Pulling Two Fingers In,Zooming In With Two Fingers
78250,Pushing Hand Away,Shaking Hand
38572,Zooming In With Two Fingers,Zooming Out With Two Fingers
119753,Pushing Hand Away,Stop Sign
33346,No gesture,Thumb Down
3652,Rolling Hand Forward,Rolling Hand Backward
139821,Sliding Two Fingers Left,Sliding Two Fingers Right
139536,Swiping Down,Doing other things
40091,Swiping Down,Rolling Hand Forward
83799,Drumming Fingers,Thumb Up
81109,Swiping Up,Swiping Left
46736,Turning Hand Clockwise,No gesture
33315,Pushing Two Fingers Away,Sliding Two Fingers Down
5072,Pulling Two Fingers In,Doing other things
49074,Zooming In With Full Hand,Thumb Down
123412,Pulling Hand In,Pulling Two Fingers In
37148,Swiping Left,No gesture
19050,Zooming In With Two Fingers,Zooming Out With Two Fingers
114618,Swiping Down,Swiping Left
99489,Sliding Two Fingers Down,Pushing Two Fingers Away
41703,Shaking Hand,No gesture
47298,Zooming In With Two Fingers,Zooming Out With Full Hand
147217,Swiping Right,Swiping Left
86740,No gesture,Doing other things
39659,Pulling Hand In,Thumb Up
15675,Sliding Two Fingers Up,Pushing Two Fingers Away
144480,Rolling Hand Forward,Rolling Hand Backward
34403,Turning Hand Clockwise,Turning Hand Counterclockwise
13116,Zooming Out With Full Hand,Turning Hand Clockwise
141290,Sliding Two Fingers Left,No gesture
70775,Doing other things,No gesture
18405,Zooming Out With Two Fingers,Swiping Up
112758,Swiping Down,No gesture
120329,Zooming In With Full Hand,Turning Hand Counterclockwise
115238,Rolling Hand Backward,Swiping Down
148080,Doing other things,Rolling Hand Backward
85080,Sliding Two Fingers Left,Sliding Two Fingers Right
89837,Rolling Hand Forward,Rolling Hand Backward
53847,Shaking Hand,Zooming Out With Full Hand
77271,Shaking Hand,Pushing Hand Away
138928,Pushing Two Fingers Away,Sliding Two Fingers Down
64436,Swiping Up,Pulling Hand In
119937,Zooming Out With Full Hand,Shaking Hand
28588,Sliding Two Fingers Down,Swiping Down
75824,Sliding Two Fingers Down,Sliding Two Fingers Up
